,frame,intersect,distance,angle,ego_vel_x,ego_vel_y,ego_vel_z,ego_accel_x,ego_accel_y,ego_accel_z,ego_ang_vel_x,ego_ang_vel_y,ego_ang_vel_z,adv_vel_x,adv_vel_y,adv_vel_z,adv_accel_x,adv_accel_y,adv_accel_z,adv_ang_vel_x,adv_ang_vel_y,adv_ang_vel_z
0,988030,False,3.793586412367267,-157.25828816200166,0.0,0.0,-0.9800000786781311,0.0,0.0,-9.800002098083496,0.0,0.0,0.0,0.0,0.0,-0.9800000786781311,0.0,0.0,-9.800002098083496,0.0,0.0,0.0
1,988031,False,3.793586412367267,-157.25828816200166,0.0,0.0,-1.470000147819519,0.0,0.0,-9.80000114440918,0.0,0.0,0.0,0.0,0.0,-1.470000147819519,0.0,0.0,-9.80000114440918,0.0,0.0,0.0
2,988032,False,3.793585968538644,-157.25828816200166,0.0,0.0,-1.9600002765655518,0.0,0.0,-9.800003051757812,0.0,0.0,0.0,0.0,0.0,-1.9470025300979614,0.0,0.0,-9.540047645568848,0.0024379431270062923,-0.0015639199409633875,5.346767733421798e-12
3,988033,False,3.7938540785879296,-157.25969291775897,0.006699933670461178,0.018059639260172844,-1.3786932229995728,0.13399867713451385,0.3611927926540375,11.626140594482422,-4.978981018066406,-2.1818313598632812,0.003861745586618781,-2.5511783974252467e-07,-2.925293529187911e-06,-0.8562276363372803,-5.102356681163656e-06,-5.850586967426352e-05,21.81549835205078,0.00031036799191497266,-0.00038909356226213276,1.1389036558284715e-07
4,988034,False,3.794676613049781,-157.26370452132275,0.007931039668619633,0.010026988573372364,-0.6783283352851868,0.024622119963169098,-0.1606530100107193,14.00729751586914,-3.119243860244751,-2.5924699306488037,0.014401908032596111,-6.698133603322276e-08,-4.6560717237298377e-07,-0.31718501448631287,3.7627301026077475e-06,4.919372804579325e-05,10.780851364135742,7.957952766446397e-05,-0.00010035048035206273,3.4574537011167195e-08
5,988035,False,3.795243315183166,-157.26634119484856,0.003484525950625539,0.00119025819003582,-0.22266210615634918,-0.08893027901649475,-0.17673461139202118,9.113325119018555,-0.13981179893016815,-1.1420557498931885,0.008263991214334965,-2.6625460947116153e-08,2.105825416265361e-07,-0.06041222810745239,8.071174875112774e-07,1.3523794223146979e-05,5.13545560836792,4.46804151579272e-05,-3.670918886200525e-05,2.653924635609428e-09
6,988036,False,3.7953280864260686,-157.2655966608761,-0.0014500506222248077,-0.003910153638571501,0.04433789104223251,-0.09869152307510376,-0.10200823843479156,5.339999675750732,1.7977923154830933,0.49315738677978516,-0.003160209162160754,-4.5279717753032855e-09,3.426372359172092e-07,0.04932859167456627,4.4194976567268895e-07,2.6410939426568802e-06,2.1948165893554688,1.0508748346182983e-05,-4.775003617396578e-06,-8.80721273688323e-09
7,988037,False,3.7950050721638617,-157.26269542236656,-0.004788131918758154,-0.006280951201915741,0.17640110850334167,-0.06676162779331207,-0.047415949404239655,2.6412642002105713,2.535080671310425,1.589111089706421,-0.007552491035312414,1.933015081334588e-09,2.1252380122405157e-07,0.0858093798160553,1.29219742461828e-07,-2.602268750706571e-06,0.7296157479286194,1.9069415429839864e-05,6.276145541050937e-06,-8.888943803242455e-09
8,988038,False,3.7944741344113555,-157.2590671091349,-0.006123115308582783,-0.006647262256592512,0.21973374485969543,-0.026699667796492577,-0.007326221093535423,0.8666527271270752,2.4217922687530518,2.00604248046875,-0.005291263572871685,-8.08094124948866e-09,2.045229479108457e-07,0.08831403404474258,-2.0027911773468077e-07,-1.600170662641176e-07,0.05009308457374573,1.192100808111718e-05,-9.119406058744062e-06,-1.226088475192455e-08
9,988039,False,3.7938707485800176,-157.2565031528254,-0.00581625709310174,-0.005605890415608883,0.21070030331611633,0.006137164309620857,0.020827436819672585,-0.18066883087158203,1.863421082496643,1.8820652961730957,-0.001412880839779973,1.9794471839418293e-08,1.0413785389573604e-07,0.07705777883529663,5.575082582254254e-07,-2.007701823458774e-06,-0.22512510418891907,4.033229924971238e-05,2.995405338879209e-05,-5.245123890773584e-09
10,988040,False,3.7933569206354485,-157.25478665793557,-0.0045013404451310635,-0.0038268135394901037,0.17565147578716278,0.02629833295941353,0.03558153659105301,-0.700976550579071,1.1749674081802368,1.4413477182388306,0.0008957403479143977,7.671360074956723e-11,-1.1406655620049833e-09,0.06193074211478233,-3.9435516896446643e-07,-2.1055702745798044e-06,-0.30254071950912476,-7.87557364674285e-05,2.231541429864592e-06,-6.253281892298901e-09
11,988041,False,3.7815458545977743,-157.22451752419914,-0.002808600664138794,-0.0019294711528345942,0.13207390904426575,0.03385479748249054,0.03794684633612633,-0.8715513348579407,0.5504993796348572,0.891776442527771,0.001273580128327012,0.5389152765274048,0.00415707565844059,0.04736988991498947,10.778305053710938,0.08314153552055359,-0.29121702909469604,0.02092970535159111,-0.5177069902420044,0.21543753147125244
12,988042,False,3.734027178161593,-157.10199826684163,0.14033497869968414,-0.0005329778068698943,0.09043369442224503,2.8628716468811035,0.027929864823818207,-0.8328043222427368,0.08903145045042038,1.2105451822280884,-0.01332661509513855,1.31265389919281,0.009982844814658165,0.03505421429872513,15.474772453308105,0.1165153831243515,-0.24631351232528687,0.017832273617386818,-0.6745700836181641,0.2990601658821106
13,988043,False,3.676809121304576,-156.9742198067738,0.5914860963821411,-0.001917757443152368,0.05756944417953491,9.023022651672363,-0.027695592492818832,-0.6572849750518799,0.019319739192724228,2.158564329147339,1.0116467475891113,1.847715139389038,0.012370818294584751,0.025330161675810814,10.701225280761719,0.04775946959853172,-0.1944810450077057,0.005210745148360729,-0.4413001835346222,0.23079997301101685
14,988044,False,3.6148683814457323,-156.85884833194984,0.9259657859802246,-0.0015185056254267693,0.03262783959507942,6.68959379196167,0.007985036820173264,-0.498832106590271,-0.15748555958271027,1.725870966911316,0.8731645941734314,2.280719041824341,-0.004944535903632641,0.017977723851799965,8.660078048706055,-0.34630709886550903,-0.14704875648021698,-0.03604023903608322,-0.2119656503200531,0.39889469742774963
15,988045,False,3.5495237924217187,-156.68523930679055,1.176503300666809,-0.000545570335816592,0.01437552459537983,5.0107502937316895,0.019458705559372902,-0.36504629254341125,-0.31559568643569946,0.8918814659118652,0.49597448110580444,2.597764015197754,0.007674796972423792,0.012588080950081348,6.340899467468262,0.2523866593837738,-0.10779285430908203,0.019834017381072044,-0.015839962288737297,-0.24492086470127106
16,988046,False,3.4827057389616645,-156.52263799764887,1.4356929063796997,0.0022575666662305593,0.002282428788021207,5.1837921142578125,0.056062743067741394,-0.24186192452907562,-0.3880642354488373,0.3634459674358368,0.26335757970809937,2.885044574737549,0.010920004919171333,0.008712195791304111,5.745611190795898,0.06490416079759598,-0.07751770317554474,0.013192304410040379,0.058797553181648254,1.079007863998413
17,988047,False,3.4148794426697893,-156.3410414330348,1.6634905338287354,0.0012939309235662222,-0.004674158059060574,4.555952548980713,-0.019272714853286743,-0.13913172483444214,-0.3918018043041229,-0.12277088314294815,0.6070709228515625,3.1649539470672607,0.009382077492773533,0.00597255676984787,5.598187446594238,-0.03075854852795601,-0.05479278042912483,-0.008564027957618237,0.07463911920785904,-0.033580195158720016
18,988048,False,3.345238001785808,-156.127756822874,1.888082504272461,-0.006088698282837868,-0.007846632041037083,4.491839408874512,-0.14765259623527527,-0.06344947963953018,-0.26456835865974426,-0.38336294889450073,0.2000022679567337,3.4383726119995117,0.011371778324246407,0.00406442629173398,5.4683732986450195,0.039794016629457474,-0.03816261142492294,0.002369933295994997,0.07374434173107147,0.7142341732978821
