,frame,intersect,distance,angle,ego_vel_x,ego_vel_y,ego_vel_z,ego_accel_x,ego_accel_y,ego_accel_z,ego_ang_vel_x,ego_ang_vel_y,ego_ang_vel_z,adv_vel_x,adv_vel_y,adv_vel_z,adv_accel_x,adv_accel_y,adv_accel_z,adv_ang_vel_x,adv_ang_vel_y,adv_ang_vel_z
0,947103,False,3.793586412367267,-157.25828816200166,0.0,0.0,-0.9800000786781311,0.0,0.0,-9.800002098083496,0.0,0.0,0.0,0.0,0.0,-0.9800000786781311,0.0,0.0,-9.800002098083496,0.0,0.0,0.0
1,947104,False,3.793586412367267,-157.25828816200166,0.0,0.0,-1.470000147819519,0.0,0.0,-9.80000114440918,0.0,0.0,0.0,0.0,0.0,-1.470000147819519,0.0,0.0,-9.80000114440918,0.0,0.0,0.0
2,947105,False,3.793585968538644,-157.25828816200166,0.0,0.0,-1.9600002765655518,0.0,0.0,-9.800003051757812,0.0,0.0,0.0,0.0,0.0,-1.9470025300979614,0.0,0.0,-9.540047645568848,0.0024379431270062923,-0.0015639199409633875,5.346767733421798e-12
3,947106,False,3.7938540785879296,-157.25969291775897,0.006699933670461178,0.018059639260172844,-1.3786932229995728,0.13399867713451385,0.3611927926540375,11.626140594482422,-4.978981018066406,-2.1818313598632812,0.003861745586618781,-1.0269553740727133e-07,-1.5424086541315774e-06,-0.856227695941925,-2.0539107481454266e-06,-3.0848172173136845e-05,21.815494537353516,0.0003176680766046047,-0.00038886931724846363,2.8330607619864168e-06
4,947107,False,3.794676613049781,-157.26370452132275,0.007931039668619633,0.010026988573372364,-0.6783283352851868,0.024622119963169098,-0.1606530100107193,14.00729751586914,-3.119243860244751,-2.5924699306488037,0.014401908032596111,-4.808521936183752e-08,-2.2961707202284742e-07,-0.31718510389328003,1.0922063893303857e-06,2.6255831471644342e-05,10.780851364135742,7.36701040295884e-05,-0.00010112590825883672,6.116789563748171e-07
5,947108,False,3.795243315183166,-157.26634119484856,0.003484525950625539,0.00119025819003582,-0.22266210615634918,-0.08893027901649475,-0.17673461139202118,9.113325119018555,-0.13981179893016815,-1.1420557498931885,0.008263991214334965,-5.049664153489175e-08,1.6714000139472773e-07,-0.06041230633854866,-4.822844346108468e-08,7.935141184134409e-06,5.13545560836792,3.432852099649608e-05,-3.6792480386793613e-05,-1.4924138724836666e-07
6,947109,False,3.7953280864260686,-157.2655966608761,-0.0014500506222248077,-0.003910153638571501,0.04433789104223251,-0.09869152307510376,-0.10200823843479156,5.339999675750732,1.7977923154830933,0.49315738677978516,-0.003160209162160754,-3.206547205536481e-08,2.2417778211547557e-07,0.049328554421663284,3.6862337537968415e-07,1.1407555575715378e-06,2.194817304611206,-3.489525624900125e-06,-4.555611667456105e-06,-3.009512568041828e-07
7,947110,False,3.7950050721638617,-157.26269542236656,-0.004788131918758154,-0.006280951201915741,0.17640110850334167,-0.06676162779331207,-0.047415949404239655,2.6412642002105713,2.535080671310425,1.589111089706421,-0.007552491035312414,-1.695402929158263e-08,1.4267645553900365e-07,0.0858093649148941,3.0222884106478887e-07,-1.6300265315294382e-06,0.7296162247657776,8.75825026014354e-06,5.2624136515078135e-06,-2.4497390427313803e-07
8,947111,False,3.7944741344113555,-157.2590671091349,-0.006123115308582783,-0.006647262256592512,0.21973374485969543,-0.026699667796492577,-0.007326221093535423,0.8666527271270752,2.4217922687530518,2.00604248046875,-0.005291263572871685,-1.4526985836482709e-08,5.243951761713106e-08,0.08831403404474258,4.8540869101998396e-08,-1.804738758437452e-06,0.050093382596969604,6.097817731642863e-06,-1.013019573292695e-05,-1.9977861143161135e-07
9,947112,False,3.7938707485800176,-157.2565031528254,-0.00581625709310174,-0.005605890415608883,0.21070030331611633,0.006137164309620857,0.020827436819672585,-0.18066883087158203,1.863421082496643,1.8820652961730957,-0.001412880839779973,2.587639258422314e-08,7.740722196558636e-08,0.0770580843091011,8.08067568414117e-07,4.99354086969106e-07,-0.2251189947128296,-9.399146620125975e-06,4.9222591769648716e-05,-1.0747684342504726e-07
10,947113,False,3.7933569206354485,-157.25478665793557,-0.0045013404451310635,-0.0038268135394901037,0.17565147578716278,0.02629833295941353,0.03558153659105301,-0.700976550579071,1.1749674081802368,1.4413477182388306,0.0008957403479143977,-2.451292779870329e-10,6.67566482093207e-08,0.061930786818265915,-5.224304686635151e-07,-2.1301147512531315e-07,-0.302545964717865,-8.200982847483829e-05,5.170213626115583e-07,-4.790551244582275e-08
11,947114,False,3.7811105624268513,-157.2327928723315,-0.002808600664138794,-0.0019294711528345942,0.13207390904426575,0.03385479748249054,0.03794684633612633,-0.8715513348579407,0.5504993796348572,0.891776442527771,0.001273580128327012,0.527825653553009,0.08487524837255478,0.04736905172467232,10.556512832641602,1.6975035667419434,-0.29123470187187195,0.34264644980430603,-0.5066361427307129,3.3929026126861572
12,947115,False,3.7323716545449797,-157.14907908670025,0.14033497869968414,-0.0005329778068698943,0.09043369442224503,2.8628716468811035,0.027929864823818207,-0.8328043222427368,0.08903145045042038,1.2105451822280884,-0.01332661509513855,1.3049871921539307,0.2111671417951584,0.035051651298999786,15.543231010437012,2.5258378982543945,-0.24634800851345062,0.3538247048854828,-0.6853129267692566,7.480085372924805
13,947116,False,3.673221062415966,-157.07899249010677,0.5914860963821411,-0.001917757443152368,0.05756944417953491,9.023022651672363,-0.027695592492818832,-0.6572849750518799,0.019319739192724228,2.158564329147339,1.0116467475891113,1.7883100509643555,0.27353978157043457,0.025327404960989952,9.666457176208496,1.247452735900879,-0.1944849193096161,0.13659320771694183,-0.3763878643512726,8.423694610595703
14,947117,False,3.610353073238123,-157.02984926930077,0.9259657859802246,-0.0015185056254267693,0.03262783959507942,6.68959379196167,0.007985036820173264,-0.498832106590271,-0.15748555958271027,1.725870966911316,0.8731645941734314,2.220289945602417,0.23431839048862457,0.01798207312822342,8.63959789276123,-0.7844278216362,-0.14690664410591125,-0.18482352793216705,-0.18733252584934235,6.655871391296387
15,947118,False,3.5442392266299154,-156.9204554132472,1.176503300666809,-0.000545570335816592,0.01437552459537983,5.0107502937316895,0.019458705559372902,-0.36504629254341125,-0.31559568643569946,0.8918814659118652,0.49597448110580444,2.546733856201172,0.23407840728759766,0.01258755661547184,6.528878211975098,-0.00479966402053833,-0.10789033025503159,-0.11378675699234009,-0.025469189509749413,6.0212931632995605
16,947119,False,3.475628344643716,-156.82675432754294,1.4356929063796997,0.0022575666662305593,0.002282428788021207,5.1837921142578125,0.056062743067741394,-0.24186192452907562,-0.3880642354488373,0.3634459674358368,0.26335757970809937,2.850269317626953,0.26487216353416443,0.008711805567145348,6.070709228515625,0.6158751249313354,-0.07751502096652985,0.0007683061994612217,0.038569267839193344,6.478811264038086
17,947120,False,3.406242389540964,-156.72311977203657,1.6634905338287354,0.0012939309235662222,-0.004674158059060574,4.555952548980713,-0.019272714853286743,-0.13913172483444214,-0.3918018043041229,-0.12277088314294815,0.6070709228515625,3.080070734024048,0.2789786159992218,0.00597803108394146,4.5960283279418945,0.28212904930114746,-0.05467548966407776,-0.03444796800613403,0.11652723699808121,6.18518590927124
18,947121,False,3.339948764062506,-156.60854451143092,1.888082504272461,-0.006088698282837868,-0.007846632041037083,4.491839408874512,-0.14765259623527527,-0.06344947963953018,-0.26456835865974426,-0.38336294889450073,0.2000022679567337,3.1885218620300293,0.28765588998794556,0.004069967195391655,2.169022560119629,0.1735454797744751,-0.038161277770996094,-0.03580291569232941,0.22770875692367554,5.802467346191406
19,947122,False,3.2836544419663793,-156.53683370856032,2.1656453609466553,0.0008027101866900921,-0.008397502824664116,5.551257133483887,0.13782817125320435,-0.011017415672540665,-0.32948431372642517,-0.22645303606987,-0.4774608314037323,3.1903603076934814,0.28408733010292053,0.0027522468008100986,0.03676891326904297,-0.07137119770050049,-0.026354407891631126,-0.06517679244279861,0.2998518645763397,5.1270012855529785
20,947123,False,3.2387230202785173,-156.5098144001599,2.3479762077331543,0.00037866164348088205,-0.007598666939884424,3.6466169357299805,-0.008480970747768879,0.015976717695593834,-0.24418146908283234,-0.512981653213501,0.8158252835273743,3.1486237049102783,0.2821362614631653,0.0018494129180908203,-0.8347320556640625,-0.03902137279510498,-0.018056677654385567,-0.04215192422270775,0.305275022983551,4.669809818267822
21,947124,False,3.2027076784111284,-156.48664659725986,2.4182372093200684,-0.0018989037489518523,-0.006521997507661581,1.4052200317382812,-0.04555130749940872,0.021533388644456863,-0.13741648197174072,-1.0503919124603271,-0.8551720976829529,3.068448305130005,0.27329158782958984,0.0012386036105453968,-1.6035079956054688,-0.1768934726715088,-0.01221618615090847,-0.05397725850343704,0.2858107089996338,4.065304279327393
22,947125,False,3.1708275071565892,-156.49236560353452,2.3878517150878906,0.0004200842813588679,-0.005666379816830158,-0.6077098846435547,0.04637975990772247,0.017112353816628456,-0.2479231059551239,-1.5178731679916382,0.9214063286781311,2.98144793510437,0.2675110995769501,0.0008219814044423401,-1.7400074005126953,-0.11560976505279541,-0.008332444354891777,-0.028439993038773537,0.23769347369670868,3.6822922229766846
23,947126,False,3.1409662484977203,-156.48179662892298,2.3129727840423584,-0.0014775046147406101,-0.004707107320427895,-1.4975786209106445,-0.03795177489519119,0.019185449928045273,-0.15086118876934052,-1.6597238779067993,-0.9133648872375488,2.8753676414489746,0.2565373480319977,0.0005478477105498314,-2.12160587310791,-0.21947503089904785,-0.005482673645019531,-0.03770864009857178,0.2017165869474411,3.1819987297058105
24,947127,False,3.1118465872913608,-156.47063036387382,2.211998462677002,0.00045184639748185873,-0.0035288429353386164,-2.019486427307129,0.038587018847465515,0.02356528863310814,-0.16244809329509735,-1.549547553062439,0.9619691371917725,2.7784230709075928,0.12091705203056335,0.0003626918769441545,-1.9388914108276367,-2.7124059200286865,-0.003703116672113538,-0.36646658182144165,0.13489007949829102,-1.9065959453582764
25,947128,False,3.082926256042074,-156.4308237543482,2.1272850036621094,-0.0017035536002367735,-0.00208250037394464,-1.6942691802978516,-0.04310799762606621,0.028926851227879524,-0.024027056992053986,-1.153641939163208,-0.9227657914161682,2.6966192722320557,0.1516004055738449,0.00023864745162427425,-1.6360759735107422,0.6136670708656311,-0.002480888506397605,0.08144870400428772,0.0998581126332283,-0.017708081752061844
26,947129,False,3.0531814899536087,-156.4119106160455,2.0573325157165527,-2.2526937755174004e-05,-0.0005428218864835799,-1.3990497589111328,0.03362053260207176,0.03079356998205185,0.017324304208159447,-0.7139460444450378,0.9581800699234009,2.6487865447998047,0.1595916748046875,0.00015556334983557463,-0.9566545486450195,0.1598253846168518,-0.0016616820357739925,0.08162196725606918,0.03799305111169815,0.3633008897304535
27,947130,False,3.0222845117187247,-156.3687691741385,2.0181405544281006,-0.0022634488996118307,0.0008570670615881681,-0.783839225769043,-0.044818442314863205,0.027997776865959167,0.12691117823123932,-0.2513640224933624,-0.925411581993103,2.634822130203247,0.15637066960334778,9.943007898982614e-05,-0.27928829193115234,-0.06442010402679443,-0.0011226653587073088,0.03812989592552185,-0.013620625250041485,0.21032597124576569
28,947131,False,2.9896864548556823,-156.34072072563103,2.034252643585205,-0.0006067951326258481,0.0019885634537786245,0.32224178314208984,0.03313307464122772,0.022629927843809128,0.14099866151809692,0.24120192229747772,0.896740198135376,2.684554100036621,0.15868186950683594,6.769179890397936e-05,0.9946393966674805,0.046223998069763184,-0.0006347656017169356,0.0324510857462883,-0.08086837828159332,0.17246674001216888
