,frame,intersect,distance,angle,ego_vel_x,ego_vel_y,ego_vel_z,ego_accel_x,ego_accel_y,ego_accel_z,ego_ang_vel_x,ego_ang_vel_y,ego_ang_vel_z,adv_vel_x,adv_vel_y,adv_vel_z,adv_accel_x,adv_accel_y,adv_accel_z,adv_ang_vel_x,adv_ang_vel_y,adv_ang_vel_z
0,946764,False,3.793586412367267,-157.25828816200166,0.0,0.0,-0.9800000786781311,0.0,0.0,-9.800002098083496,0.0,0.0,0.0,0.0,0.0,-0.9800000786781311,0.0,0.0,-9.800002098083496,0.0,0.0,0.0
1,946765,False,3.793586412367267,-157.25828816200166,0.0,0.0,-1.470000147819519,0.0,0.0,-9.80000114440918,0.0,0.0,0.0,0.0,0.0,-1.470000147819519,0.0,0.0,-9.80000114440918,0.0,0.0,0.0
2,946766,False,3.793585968538644,-157.25828816200166,0.0,0.0,-1.9600002765655518,0.0,0.0,-9.800003051757812,0.0,0.0,0.0,0.0,0.0,-1.9470025300979614,0.0,0.0,-9.540047645568848,0.0024379431270062923,-0.0015639199409633875,5.346767733421798e-12
3,946767,False,3.7938540785879296,-157.25969291775897,0.006699933670461178,0.018059639260172844,-1.3786932229995728,0.13399867713451385,0.3611927926540375,11.626140594482422,-4.978981018066406,-2.1818313598632812,0.003861745586618781,-1.011056482980166e-07,-1.3295208418639959e-06,-0.856227695941925,-2.0221129943820415e-06,-2.6590416382532567e-05,21.815494537353516,0.00031904547358863056,-0.0003888566279783845,3.4509951092331903e-06
4,946768,False,3.794676613049781,-157.26370452132275,0.007931039668619633,0.010026988573372364,-0.6783283352851868,0.024622119963169098,-0.1606530100107193,14.00729751586914,-3.119243860244751,-2.5924699306488037,0.014401908032596111,-6.256680507021883e-08,-1.0014385765089173e-07,-0.31718510389328003,7.707768645559554e-07,2.4587538064224645e-05,10.780851364135742,7.252096838783473e-05,-0.00010095002653542906,8.787539513832598e-07
5,946769,False,3.795243315183166,-157.26634119484856,0.003484525950625539,0.00119025819003582,-0.22266210615634918,-0.08893027901649475,-0.17673461139202118,9.113325119018555,-0.13981179893016815,-1.1420557498931885,0.008263991214334965,-5.287511584128879e-08,6.439624655740772e-08,-0.06041233241558075,1.938337845786009e-07,3.290801942057442e-06,5.135455131530762,3.252935493947007e-05,-3.7170902942307293e-05,-4.944822649122216e-07
6,946770,False,3.7953280864260686,-157.2655966608761,-0.0014500506222248077,-0.003910153638571501,0.04433789104223251,-0.09869152307510376,-0.10200823843479156,5.339999675750732,1.7977923154830933,0.49315738677978516,-0.003160209162160754,-3.037946783024381e-08,9.428625702412319e-08,0.0493285171687603,4.4991296022089955e-07,5.978001809125999e-07,2.194817066192627,-3.2625894164084457e-06,-6.022177331033163e-06,-7.619208304276981e-07
7,946771,False,3.7950050721638617,-157.26269542236656,-0.004788131918758154,-0.006280951201915741,0.17640110850334167,-0.06676162779331207,-0.047415949404239655,2.6412642002105713,2.535080671310425,1.589111089706421,-0.007552491035312414,-8.77975825375188e-09,3.0898164027348685e-08,0.08580930531024933,4.3199420929340704e-07,-1.2677618315137806e-06,0.7296157479286194,1.1024110790458508e-05,4.422000074555399e-06,-4.543654767985572e-07
8,946772,False,3.7944741344113555,-157.2590671091349,-0.006123115308582783,-0.006647262256592512,0.21973374485969543,-0.026699667796492577,-0.007326221093535423,0.8666527271270752,2.4217922687530518,2.00604248046875,-0.005291263572871685,-7.4354238321916455e-09,1.7869279389515214e-08,0.08831427991390228,2.6886688431204675e-08,-2.605776785458147e-07,0.05009949207305908,5.023392805014737e-05,9.218439117830712e-06,-6.615394454456691e-07
9,946773,False,3.7938707485800176,-157.2565031528254,-0.00581625709310174,-0.005605890415608883,0.21070030331611633,0.006137164309620857,0.020827436819672585,-0.18066883087158203,1.863421082496643,1.8820652961730957,-0.001412880839779973,1.0257065419239098e-08,7.83910714119429e-09,0.07705771923065186,3.5384977081776015e-07,-2.006034378609911e-07,-0.22513121366500854,3.550063775037415e-05,2.8376271075103432e-05,-3.218009112515574e-07
10,946774,False,3.7933569206354485,-157.25478665793557,-0.0045013404451310635,-0.0038268135394901037,0.17565147578716278,0.02629833295941353,0.03558153659105301,-0.700976550579071,1.1749674081802368,1.4413477182388306,0.0008957403479143977,1.3996522163495229e-08,1.857056020071468e-08,0.06193028390407562,7.478913488512262e-08,2.1462906829583517e-07,-0.30254870653152466,-1.9378021534066647e-05,2.1083436877233908e-05,-1.2034729479637463e-07
11,946775,False,3.7810913627078286,-157.24105473258922,-0.002808600664138794,-0.0019294711528345942,0.13207390904426575,0.03385479748249054,0.03794684633612633,-0.8715513348579407,0.5504993796348572,0.891776442527771,0.001273580128327012,0.500609815120697,0.15471795201301575,0.04736793413758278,10.01219654083252,3.0943586826324463,-0.29124701023101807,0.6181718111038208,-0.4792071580886841,6.20707893371582
12,946776,False,3.735768695355916,-157.19617221833926,0.14033497869968414,-0.0005329778068698943,0.09043369442224503,2.8628716468811035,0.027929864823818207,-0.8328043222427368,0.08903145045042038,1.2105451822280884,-0.01332661509513855,1.150490164756775,0.3460584580898285,0.035050954669713974,12.997607231140137,3.826810121536255,-0.2463395893573761,0.5165711045265198,-0.55873042345047,12.389373779296875
13,946777,False,3.680656371992261,-157.18495292620943,0.5914860963821411,-0.001917757443152368,0.05756944417953491,9.023022651672363,-0.027695592492818832,-0.6572849750518799,0.019319739192724228,2.158564329147339,1.0116467475891113,1.6579053401947021,0.4858795404434204,0.025331974029541016,10.148303985595703,2.796421527862549,-0.19437961280345917,0.25444912910461426,-0.3470844626426697,15.223855972290039
14,946778,False,3.6213259677489757,-157.2273108603526,0.9259657859802246,-0.0015185056254267693,0.03262783959507942,6.68959379196167,0.007985036820173264,-0.498832106590271,-0.15748555958271027,1.725870966911316,0.8731645941734314,2.0883989334106445,0.5964846014976501,0.01797804795205593,8.609871864318848,2.2121012210845947,-0.1470785140991211,0.0946246013045311,-0.19307689368724823,17.30974578857422
15,946779,False,3.5589254304338485,-157.2244243890632,1.176503300666809,-0.000545570335816592,0.01437552459537983,5.0107502937316895,0.019458705559372902,-0.36504629254341125,-0.31559568643569946,0.8918814659118652,0.49597448110580444,2.4329707622528076,0.6023607850074768,0.012586879543960094,6.891436576843262,0.1175236701965332,-0.10782337188720703,-0.21806080639362335,-0.06891521066427231,16.76736068725586
16,946780,False,3.493041088569023,-157.22570134930547,1.4356929063796997,0.0022575666662305593,0.002282428788021207,5.1837921142578125,0.056062743067741394,-0.24186192452907562,-0.3880642354488373,0.3634459674358368,0.26335757970809937,2.757847309112549,0.5551178455352783,0.008712987415492535,6.497530937194824,-0.9448587894439697,-0.0774778425693512,-0.37277087569236755,-0.011139943264424801,12.11280632019043
17,946781,False,3.425051676977279,-157.20141104172404,1.6634905338287354,0.0012939309235662222,-0.004674158059060574,4.555952548980713,-0.019272714853286743,-0.13913172483444214,-0.3918018043041229,-0.12277088314294815,0.6070709228515625,3.0345773696899414,0.5267502665519714,0.005980014801025391,5.534601211547852,-0.5673515796661377,-0.05465945228934288,-0.24852639436721802,0.054023366421461105,10.880280494689941
18,946782,False,3.357833756890358,-157.16254727006188,1.888082504272461,-0.006088698282837868,-0.007846632041037083,4.491839408874512,-0.14765259623527527,-0.06344947963953018,-0.26456835865974426,-0.38336294889450073,0.2000022679567337,3.1964070796966553,0.5508565902709961,0.004066753201186657,3.2365942001342773,0.48212647438049316,-0.03826523199677467,-0.06960366666316986,0.1705031841993332,9.48919677734375
19,946783,False,3.2988645378159744,-157.16489256137066,2.1656453609466553,0.0008027101866900921,-0.008397502824664116,5.551257133483887,0.13782817125320435,-0.011017415672540665,-0.32948431372642517,-0.22645303606987,-0.4774608314037323,3.233128070831299,0.5577698945999146,0.0027535627596080303,0.7344198226928711,0.13826608657836914,-0.026263808831572533,-0.051782649010419846,0.27152690291404724,10.126045227050781
20,946784,False,3.250231499461042,-157.21023977939697,2.3479762077331543,0.00037866164348088205,-0.007598666939884424,3.6466169357299805,-0.008480970747768879,0.015976717695593834,-0.24418146908283234,-0.512981653213501,0.8158252835273743,3.20878005027771,0.5505899786949158,0.0018493842799216509,-0.48696041107177734,-0.14359831809997559,-0.018083568662405014,-0.07175658643245697,0.29885146021842957,7.746689796447754
21,946785,False,3.210311901441601,-157.25702376107915,2.4182372093200684,-0.0018989037489518523,-0.006521997507661581,1.4052200317382812,-0.04555130749940872,0.021533388644456863,-0.13741648197174072,-1.0503919124603271,-0.8551720976829529,3.1418778896331787,0.5405194759368896,0.0012405109591782093,-1.338043212890625,-0.20141005516052246,-0.012177466414868832,-0.05921424925327301,0.2918087840080261,8.293899536132812
22,946786,False,3.1740775388098363,-157.3312539636092,2.3878517150878906,0.0004200842813588679,-0.005666379816830158,-0.6077098846435547,0.04637975990772247,0.017112353816628456,-0.2479231059551239,-1.5178731679916382,0.9214063286781311,3.058518886566162,0.5253908634185791,0.0008256912115029991,-1.667180061340332,-0.30257225036621094,-0.008296394720673561,-0.05777578800916672,0.25252777338027954,5.946824073791504
23,946787,False,3.1399391016827973,-157.38726607093554,2.3129727840423584,-0.0014775046147406101,-0.004707107320427895,-1.4975786209106445,-0.03795177489519119,0.019185449928045273,-0.15086118876934052,-1.6597238779067993,-0.9133648872375488,2.9591293334960938,0.5104812383651733,0.0005472659831866622,-1.9877910614013672,-0.29819250106811523,-0.005568504333496094,-0.041399575769901276,0.2140009105205536,6.749174118041992
24,946788,False,3.104456601962236,-157.4405102770983,2.211998462677002,0.00045184639748185873,-0.0035288429353386164,-2.019486427307129,0.038587018847465515,0.02356528863310814,-0.16244809329509735,-1.549547553062439,0.9619691371917725,2.8717284202575684,0.36643627285957336,0.00036198613815940917,-1.7480182647705078,-2.880899429321289,-0.0037055970169603825,-0.3605306148529053,0.13180890679359436,-0.27422353625297546
25,946789,False,3.0679537416469906,-157.44883249154262,2.1272850036621094,-0.0017035536002367735,-0.00208250037394464,-1.6942691802978516,-0.04310799762606621,0.028926851227879524,-0.024027056992053986,-1.153641939163208,-0.9227657914161682,2.8070015907287598,0.3164292573928833,0.00023632048396393657,-1.2945365905761719,-1.0001403093338013,-0.002513313200324774,-0.09084764868021011,0.08850941061973572,0.15184363722801208
26,946790,False,3.0299610097214815,-157.47024424378196,2.0573325157165527,-2.2526937755174004e-05,-0.0005428218864835799,-1.3990497589111328,0.03362053260207176,0.03079356998205185,0.017324304208159447,-0.7139460444450378,0.9581800699234009,2.766998291015625,0.31524887681007385,0.00015562056796625257,-0.8000659942626953,-0.023607611656188965,-0.00161399831995368,0.07878466695547104,0.047030460089445114,-1.0518012046813965
27,946791,False,2.990476883545348,-157.46533126553868,2.0181405544281006,-0.0022634488996118307,0.0008570670615881681,-0.783839225769043,-0.044818442314863205,0.027997776865959167,0.12691117823123932,-0.2513640224933624,-0.925411581993103,2.7715492248535156,0.31849220395088196,0.00010121345258085057,0.0910186767578125,0.06486654281616211,-0.0010881422786042094,0.0941428616642952,-0.012897337786853313,0.6849977970123291
28,946792,False,2.9485432652235986,-157.47626794029534,2.034252643585205,-0.0006067951326258481,0.0019885634537786245,0.32224178314208984,0.03313307464122772,0.022629927843809128,0.14099866151809692,0.24120192229747772,0.896740198135376,2.820047616958618,0.32127365469932556,6.978988676564768e-05,0.9699678421020508,0.05562901496887207,-0.0006284713163040578,0.07230425626039505,-0.06336217373609543,-0.9572440385818481
29,946793,False,2.9064593201777216,-157.46820528298832,2.1095471382141113,-0.002816497813910246,0.002830848563462496,1.505889892578125,-0.0441940538585186,0.016845703125,0.21431533992290497,0.6713001728057861,-0.8332179188728333,2.8817296028137207,0.3297275900840759,4.3582916987361386e-05,1.2336397171020508,0.16907870769500732,-0.0005241393810138106,0.0657263919711113,-0.07222601026296616,0.6130576729774475
30,946794,False,2.8660442138588462,-157.48676210268744,2.2102415561676025,-0.0009843520820140839,0.0031787394545972347,2.013888359069824,0.03664291650056839,0.0069578178226947784,0.16574008762836456,0.8491281867027283,0.8298783898353577,2.9210586547851562,0.33231687545776367,3.054618719033897e-05,0.7865810394287109,0.05178570747375488,-0.0002607345813885331,0.042690541595220566,-0.0415077842772007,-0.9460867047309875
31,946795,False,2.8297899725050875,-157.49789687645273,2.2811713218688965,-0.0028050821274518967,0.0028582285158336163,1.418595314025879,-0.036414600908756256,-0.006410218775272369,0.16291800141334534,0.655780553817749,-0.8331911563873291,2.909501314163208,0.3325500786304474,1.9378661818336695e-05,-0.23114681243896484,0.004664063453674316,-0.00022335050744004548,0.034149669110774994,0.017073793336749077,0.6488835215568542
32,946796,False,2.795699794025118,-157.53432292967722,2.2678639888763428,-0.0007125702104531229,0.0017713832203298807,-0.2661466598510742,0.04185023903846741,-0.021736904978752136,0.00921759195625782,0.10049644112586975,0.9218294024467468,2.87595796585083,0.32676181197166443,1.219749447045615e-05,-0.6708669662475586,-0.11576533317565918,-0.0001436233433196321,0.015601051971316338,0.04547420144081116,-0.9655119776725769
33,946797,False,2.7618704254955464,-157.54360263281998,2.210603713989258,-0.00765199726447463,0.00039657592424191535,-1.1452054977416992,-0.13878853619098663,-0.02749614603817463,0.0315803699195385,-0.3430666923522949,-1.0770976543426514,2.8384151458740234,0.3240792751312256,6.9427487687789835e-06,-0.7508563995361328,-0.053650736808776855,-0.00010509491403354332,0.01702047325670719,0.04772017151117325,0.6748409867286682
34,946798,False,2.7264361177637535,-157.57075267320423,2.1519718170166016,-0.0017533468781039119,-0.0007437324384227395,-1.172637939453125,0.11797300726175308,-0.022806167602539062,-0.17453435063362122,-0.5006204843521118,0.8854209780693054,2.8112385272979736,0.3193266689777374,6.837844921392389e-06,-0.5435323715209961,-0.09505212306976318,-2.0980769477318972e-06,0.007917394861578941,0.02924579195678234,-0.9515987634658813
35,946799,False,2.6891553018977827,-157.57231176670743,2.0922458171844482,-0.0031232035253196955,-0.001275348593480885,-1.1945199966430664,-0.02739713340997696,-0.01063232310116291,-0.09151336550712585,-0.49276450276374817,-0.9548786282539368,2.8089921474456787,0.32087135314941406,7.343292054429185e-07,-0.04492759704589844,0.030893683433532715,-0.0001220703125,0.014916625805199146,-0.0016699611442163587,0.6990479230880737
36,946800,False,2.6483873824689748,-157.58623384369665,2.0525128841400146,-0.001362126087769866,-0.001238279277458787,-0.7946586608886719,0.03522154688835144,0.0007413863204419613,-0.08270007371902466,-0.31926229596138,0.9087044596672058,2.83223819732666,0.3217558264732361,1.5640258652638295e-06,0.4649209976196289,0.01768946647644043,1.659393274167087e-05,0.008150847628712654,-0.030782651156187057,-0.912533700466156
37,946801,False,2.605625176913583,-157.57413794865994,2.05228328704834,-0.0035066362470388412,-0.000727424630895257,-0.004591941833496094,-0.04289020225405693,0.0102170929312706,0.019998688250780106,-0.015503354370594025,-0.92430180311203,2.864152669906616,0.3272654414176941,-1.2493132999225054e-06,0.6382894515991211,0.11019229888916016,-5.626678102998994e-05,0.014590530656278133,-0.03787747398018837,0.6971078515052795
38,946802,False,2.5624499011223425,-157.58300165435367,2.0988504886627197,-0.0018059432040899992,1.432418775948463e-05,0.9313440322875977,0.034013859927654266,0.014834976755082607,0.0315353125333786,0.31974363327026367,0.8380656838417053,2.885801076889038,0.3280010521411896,-3.0517577442878974e-07,0.4329681396484375,0.014712214469909668,1.888275073724799e-05,0.0037124869413673878,-0.023820150643587112,-0.8859611749649048
39,946803,False,2.521137354249971,-157.56175449035047,2.1724438667297363,-0.004070816095918417,0.0007246970781125128,1.471867561340332,-0.04529745876789093,0.014207457192242146,0.11359989643096924,0.5272014737129211,-0.8682116866111755,2.8898675441741943,0.20461349189281464,1.5830993334020604e-06,0.081329345703125,-2.4677512645721436,3.776550147449598e-05,-0.38281407952308655,-0.031663767993450165,-4.039028644561768
