,frame,intersect,distance,angle,ego_vel_x,ego_vel_y,ego_vel_z,ego_accel_x,ego_accel_y,ego_accel_z,ego_ang_vel_x,ego_ang_vel_y,ego_ang_vel_z,adv_vel_x,adv_vel_y,adv_vel_z,adv_accel_x,adv_accel_y,adv_accel_z,adv_ang_vel_x,adv_ang_vel_y,adv_ang_vel_z
0,1442505,False,3.793586412367267,-157.25828816200166,0.0,0.0,-0.9800000786781311,0.0,0.0,-9.800002098083496,0.0,0.0,0.0,0.0,0.0,-0.9800000786781311,0.0,0.0,-9.800002098083496,0.0,0.0,0.0
1,1442506,False,3.793586412367267,-157.25828816200166,0.0,0.0,-1.470000147819519,0.0,0.0,-9.80000114440918,0.0,0.0,0.0,0.0,0.0,-1.470000147819519,0.0,0.0,-9.80000114440918,0.0,0.0,0.0
2,1442507,False,3.793585968538644,-157.25828816200166,0.0,0.0,-1.9600002765655518,0.0,0.0,-9.800003051757812,0.0,0.0,0.0,0.0,0.0,-1.9470025300979614,0.0,0.0,-9.540047645568848,0.0024379431270062923,-0.0015639199409633875,5.346767733421798e-12
3,1442508,False,3.7938540785879296,-157.25969291775897,0.006699933670461178,0.018059639260172844,-1.3786932229995728,0.13399867713451385,0.3611927926540375,11.626140594482422,-4.978981018066406,-2.1818313598632812,0.003861745586618781,-1.0269553740727133e-07,-1.5424086541315774e-06,-0.856227695941925,-2.0539107481454266e-06,-3.0848172173136845e-05,21.815494537353516,0.0003176680766046047,-0.00038886931724846363,2.8330607619864168e-06
4,1442509,False,3.794676613049781,-157.26370452132275,0.007931039668619633,0.010026988573372364,-0.6783283352851868,0.024622119963169098,-0.1606530100107193,14.00729751586914,-3.119243860244751,-2.5924699306488037,0.014401908032596111,-4.808521936183752e-08,-2.2961707202284742e-07,-0.31718510389328003,1.0922063893303857e-06,2.6255831471644342e-05,10.780851364135742,7.36701040295884e-05,-0.00010112590825883672,6.116789563748171e-07
5,1442510,False,3.795243315183166,-157.26634119484856,0.003484525950625539,0.00119025819003582,-0.22266210615634918,-0.08893027901649475,-0.17673461139202118,9.113325119018555,-0.13981179893016815,-1.1420557498931885,0.008263991214334965,-5.049664153489175e-08,1.6714000139472773e-07,-0.06041230633854866,-4.822844346108468e-08,7.935141184134409e-06,5.13545560836792,3.432852099649608e-05,-3.6792480386793613e-05,-1.4924138724836666e-07
6,1442511,False,3.7953280864260686,-157.2655966608761,-0.0014500506222248077,-0.003910153638571501,0.04433789104223251,-0.09869152307510376,-0.10200823843479156,5.339999675750732,1.7977923154830933,0.49315738677978516,-0.003160209162160754,-3.206547205536481e-08,2.2417778211547557e-07,0.049328554421663284,3.6862337537968415e-07,1.1407555575715378e-06,2.194817304611206,-3.489525624900125e-06,-4.555611667456105e-06,-3.009512568041828e-07
7,1442512,False,3.7950050721638617,-157.26269542236656,-0.004788131918758154,-0.006280951201915741,0.17640110850334167,-0.06676162779331207,-0.047415949404239655,2.6412642002105713,2.535080671310425,1.589111089706421,-0.007552491035312414,-1.695402929158263e-08,1.4267645553900365e-07,0.0858093649148941,3.0222884106478887e-07,-1.6300265315294382e-06,0.7296162247657776,8.75825026014354e-06,5.2624136515078135e-06,-2.4497390427313803e-07
8,1442513,False,3.7944741344113555,-157.2590671091349,-0.006123115308582783,-0.006647262256592512,0.21973374485969543,-0.026699667796492577,-0.007326221093535423,0.8666527271270752,2.4217922687530518,2.00604248046875,-0.005291263572871685,-1.4526985836482709e-08,5.243951761713106e-08,0.08831403404474258,4.8540869101998396e-08,-1.804738758437452e-06,0.050093382596969604,6.097817731642863e-06,-1.013019573292695e-05,-1.9977861143161135e-07
9,1442514,False,3.7938707485800176,-157.2565031528254,-0.00581625709310174,-0.005605890415608883,0.21070030331611633,0.006137164309620857,0.020827436819672585,-0.18066883087158203,1.863421082496643,1.8820652961730957,-0.001412880839779973,2.587639258422314e-08,7.740722196558636e-08,0.0770580843091011,8.08067568414117e-07,4.99354086969106e-07,-0.2251189947128296,-9.399146620125975e-06,4.9222591769648716e-05,-1.0747684342504726e-07
